price_change_this_night,net_transfers_in_out_since_last_price_change,net_transfers_in_out_this_day,price_change_so_far_for_this_event ,total_active_players_estimate,players_injured,player_prices_today,net_transfers_in_out_overall_as_of_today,player_ids,player_name
,0,0,0,5280369,False,42,37414,387,Maguire
,0,0,0,5280369,False,44,37380,388,Mainoo
,0,0,0,5280369,False,43,-4091,389,Malacia
,0,0,0,5280369,True,64,-14513,390,Martial
,0,0,0,5280369,True,47,-486947,391,Martinez
,0,0,0,5280369,False,46,104355,392,McTominay
,0,0,0,5280369,False,42,3266,394,Pellistri
,0,0,0,5280369,False,49,-170541,395,R.Varane
,0,0,0,5280369,False,84,-3456668,396,Rashford
,0,0,0,5280369,False,67,-62822,397,Sancho
,0,0,0,5280369,False,52,-2038858,398,Shaw
,0,0,0,5280369,False,44,-1355,399,Shoretire
,0,0,0,5280369,False,47,-3292,400,Van de Beek
,0,0,0,5280369,False,44,-123710,401,Wan-Bissaka
,0,0,0,5280369,False,48,-1574373,597,Onana
,0,0,0,5280369,False,69,379244,617,Højlund
,0,0,0,5280369,False,44,-473,632,Forson
,0,0,0,5280369,False,40,649,669,Vítek
,0,0,0,5280369,False,45,43,685,Gore
,0,0,0,5280369,False,40,7437,695,Altay
,0,0,0,5280369,False,40,82251,703,Evans
,0,0,0,5280369,False,50,3384,709,Amrabat
,0,0,0,5280369,False,45,159,748,Hugill
,0,0,0,5280369,False,39,405,766,Kambwala
,0,0,0,5280369,False,40,128,768,Bennett
,0,0,0,5280369,False,43,-10224,204,Hall
,0,0,0,5280369,False,62,-403042,402,Almirón
,0,0,0,5280369,True,42,-403663,403,Anderson
,0,0,0,5280369,False,40,-2277,404,Ashby
,0,0,0,5280369,False,45,-1163701,405,Botman
,0,0,0,5280369,False,58,-146572,406,Bruno G.
,0,0,0,5280369,False,44,175844,407,Burn
,0,0,0,5280369,False,40,-982,408,Darlow
,0,0,0,5280369,False,42,816074,409,Dubravka
,0,0,0,5280369,False,49,-3926,410,Fraser
,0,0,0,5280369,False,39,-436,411,Gillespie
,0,0,0,5280369,False,62,2124794,412,Gordon
,0,0,0,5280369,False,44,-3947,413,Hayden
,0,0,0,5280369,False,44,-4277,414,Hendrick
,0,0,0,5280369,False,76,-764714,415,Isak
,0,0,0,5280369,True,58,-75227,416,Joelinton
,0,0,0,5280369,False,44,-578,417,Krafth
,0,0,0,5280369,False,45,-648,418,Kuol
,0,0,0,5280369,False,41,314206,419,Lascelles
,0,0,0,5280369,False,40,-869,420,J.Lewis
,0,0,0,5280369,False,48,12886,421,Longstaff
,0,0,0,5280369,False,40,-3239,422,Manquillo
,0,0,0,5280369,False,48,-12361,423,J.Murphy
,0,0,0,5280369,True,53,-653220,424,Pope
,0,0,0,5280369,False,43,-5942,425,Ritchie
,0,0,0,5280369,False,60,-5366,426,Saint-Maximin
,0,0,0,5280369,False,53,488322,427,Schär
,0,0,0,5280369,True,42,-12150,428,Targett
,0,0,0,5280369,False,52,-152314,429,Tonali
,0,0,1,5280369,False,68,740813,430,Trippier
,0,0,0,5280369,False,40,-8292,431,Watts
,0,0,0,5280369,False,53,-16784,432,Willock
,0,0,0,5280369,False,78,-580514,433,Wilson
,0,0,0,5280369,False,39,-3332,580,Karius
,0,0,0,5280369,False,39,8462,581,Dummett
,0,0,0,5280369,False,62,-246690,603,Barnes
,0,0,-1,5280369,False,42,75200,633,Livramento
,0,0,0,5280369,False,39,6,634,A.Murphy
,0,0,0,5280369,False,45,12838,635,Miley
,0,0,0,5280369,False,45,303,738,Diallo
,0,0,0,5280369,False,45,1042,739,Parkinson
,0,0,0,5280369,False,44,631,745,Ndiweni
,0,0,0,5280369,False,45,67,794,White
,0,0,0,5280369,False,45,16,795,Hernes
,0,0,0,5280369,False,40,-8940,23,Tavares
,0,0,0,5280369,False,39,-93225,28,Turner
,0,0,0,5280369,False,47,817,205,Hudson-Odoi
,0,0,0,5280369,False,51,61242,378,Elanga
,0,0,0,5280369,False,45,-1131,434,B.Aguilera
,0,0,0,5280369,False,43,2439,435,Arter
,0,0,0,5280369,False,45,-7392,436,Aurier
,0,0,0,5280369,False,63,-15736,437,Awoniyi
,0,0,0,5280369,False,39,-7903,438,Biancone
,0,0,0,5280369,True,45,4960,439,Boly
,0,0,0,5280369,False,45,-351,440,Bowler
,0,0,0,5280369,False,45,-2331,441,Cook
,0,0,0,5280369,False,53,-7173,442,Danilo
,0,0,0,5280369,False,48,-45451,443,Dennis
,0,0,0,5280369,False,40,-9862,444,Dräger
,0,0,0,5280369,False,44,-2135,445,Felipe
,0,0,0,5280369,False,49,-1877,446,Freuler
,0,0,0,5280369,False,57,-111548,447,Gibbs-White
,0,0,0,5280369,False,40,-11621,448,Hennessey
,0,0,0,5280369,False,43,-6408,449,Horvath
,0,0,0,5280369,False,48,-1585,451,Kouyaté
,0,0,0,5280369,False,45,-499,452,Laryea
,0,0,0,5280369,False,50,-1002,453,Mangala
,0,0,0,5280369,False,40,-7182,454,Mbe Soh
,0,0,0,5280369,False,44,-4947,455,McKenna
,0,0,0,5280369,False,44,-2469,456,Mighten
,0,0,0,5280369,False,45,-1330,457,Niakhaté
,0,0,0,5280369,False,49,-1138,458,O'Brien
,0,0,0,5280369,False,45,-389,459,Ojeda
,0,0,0,5280369,False,40,-8943,460,Panzo
,0,0,0,5280369,False,44,-3794,461,O.Richards
,0,0,0,5280369,False,45,-5076,462,G.Scarpa
,0,0,0,5280369,False,48,-2562,463,J.Shelvey
,0,0,0,5280369,False,45,-27309,464,Surridge
,0,0,0,5280369,False,44,5875,465,Toffolo
,0,0,0,5280369,False,44,-105267,466,Ui-jo
,0,0,0,5280369,False,43,-11341,467,Williams
,0,0,-1,5280369,True,49,64815,468,Wood
,0,0,0,5280369,False,43,-4196,469,Worrall
,0,0,0,5280369,False,48,-2202,470,Yates
,0,0,0,5280369,True,45,3174,604,Aina
,0,0,0,5280369,False,39,-1257,636,G.Shelvey
,0,0,0,5280369,False,39,-342,637,Powell
,0,0,0,5280369,False,44,5682,679,G.Montiel
,0,0,0,5280369,False,45,5154,696,Murillo
,0,0,0,5280369,False,45,2627,710,Odysseas
,0,0,0,5280369,False,45,-44,711,Omobamidele
,0,0,0,5280369,False,50,1861,712,Dominguez
,0,0,0,5280369,True,49,123,713,Sangaré
,0,0,0,5280369,False,50,2573,714,Origi
,0,0,0,5280369,False,45,35,779,McDonnell
,0,0,0,5280369,False,45,92,780,Osong
,0,0,0,5280369,False,45,121,781,Gardner
,0,0,0,5280369,False,50,906,801,Reyna
,0,0,0,5280369,False,45,356,808,Sels
,0,0,0,5280369,False,45,173,809,Ribeiro
,0,0,0,5280369,False,39,115214,27,Trusty
,0,0,0,5280369,False,43,-18488,33,Archer
,0,0,0,5280369,False,40,-132353,255,Holgate
,0,0,0,5280369,False,44,66913,360,McAtee
,0,0,0,5280369,False,43,-27152,471,Ahmedhodžić
,0,0,0,5280369,False,39,-1726,472,Amissah
,0,0,0,5280369,True,38,-783818,473,Baldock
,0,0,0,5280369,True,39,-15033,474,Basham
,0,0,0,5280369,False,45,2180,476,Bogle
,0,0,0,5280369,False,49,-5129,477,Brewster
,0,0,0,5280369,False,44,-1704,478,Coulibaly
,0,0,0,5280369,False,40,-5606,479,A.Davies
,0,0,0,5280369,True,43,-10655,480,Egan
,0,0,0,5280369,False,49,-653,481,Fleck
,0,0,0,5280369,False,45,-3300,482,Foderingham
,0,0,0,5280369,False,48,-1019,483,Jebbison
,0,0,0,5280369,False,43,-5686,484,Lowe
,0,0,0,5280369,False,54,-1168,485,McBurnie
,0,0,0,5280369,False,55,-2154,486,Ndiaye
,0,0,0,5280369,False,39,8863,487,Norrington-Davies
,0,0,0,5280369,False,48,-710,488,Norwood
,0,0,0,5280369,False,48,-2026,489,Osborn
,0,0,0,5280369,False,43,-44274,490,Osula
,0,0,-1,5280369,False,43,-3053,576,Robinson
,0,0,0,5280369,False,47,-4535,587,Slimane
,0,0,0,5280369,False,43,-3178,592,Larouci
,0,0,0,5280369,False,51,-5192,593,T.Bénie
,0,0,0,5280369,False,50,8,638,Vini Souza
,0,0,0,5280369,False,39,1199,653,Seriki
,0,0,0,5280369,False,45,-1253,654,Marsh
,0,0,0,5280369,False,44,724,655,Brooks
,0,0,0,5280369,False,44,285,656,Hackford
,0,0,0,5280369,False,50,8061,663,Hamer
,0,0,0,5280369,False,50,-103,666,T.Davies
,0,0,0,5280369,False,40,2265,693,Thomas
,0,0,0,5280369,False,44,103,730,Oné
,0,0,0,5280369,False,40,353,731,Buyabu
,0,0,0,5280369,False,44,40,759,Peck
,0,0,0,5280369,False,50,16837,775,Brereton Díaz
,0,0,0,5280369,False,45,125,790,Grbić
,0,0,0,5280369,False,58,-1343,450,Johnson
,0,0,0,5280369,False,39,-5799,491,Austin
,0,0,0,5280369,False,54,2643,492,Bentancur
,0,0,0,5280369,False,50,-12017,493,Bissouma
,0,0,0,5280369,False,49,37,494,Bryan
,0,0,0,5280369,False,43,-37012,495,Davies
,0,0,0,5280369,False,42,-70735,496,Dier
,0,0,0,5280369,False,43,-32133,497,E.Royal
,0,0,0,5280369,False,38,-184193,498,Forster
,0,0,0,5280369,False,52,-34564,499,Højbjerg
,0,0,0,5280369,False,125,-320686,500,Kane
,0,0,0,5280369,False,70,129246,501,Kulusevski
,0,0,0,5280369,False,47,-39359,502,Lloris
,0,0,0,5280369,True,48,-7340,503,Lo Celso
,0,0,0,5280369,False,79,-260383,504,Maddison
,0,0,0,5280369,False,44,-37796,505,Ndombele
,0,0,0,5280369,False,59,3224441,506,Pedro Porro
,0,0,0,5280369,False,47,-232989,507,Perišić
,0,0,1,5280369,False,72,1321772,509,Richarlison
,0,0,0,5280369,False,40,-14356,510,Rodon
,0,0,0,5280369,False,49,368100,511,Romero
,0,0,0,5280369,False,44,-12528,512,Sánchez
,0,0,0,5280369,False,44,20270,513,Sarr
,0,0,0,5280369,True,44,-353,514,Sessegnon
,0,0,0,5280369,False,45,-15262,515,Skipp
,0,0,-1,5280369,False,96,678631,516,Son
,0,0,0,5280369,False,40,-39970,517,Spence
,0,0,0,5280369,False,40,-56160,518,Tanganga
,0,0,0,5280369,False,48,773398,519,Udogie
,0,0,0,5280369,False,53,668828,520,Vicario
,0,0,0,5280369,True,39,-7107,521,Whiteman
,0,0,0,5280369,True,51,-9816,583,Solomon
,0,0,0,5280369,False,44,71883,639,Van de Ven
,0,0,0,5280369,False,45,-22470,640,Scarlett
,0,0,0,5280369,False,54,-3471,641,Veliz
,0,0,0,5280369,False,40,1468,702,Phillips
,0,0,0,5280369,False,45,1613,722,Donley
,0,0,0,5280369,False,40,521,740,Dorrington
,0,0,0,5280369,False,45,126,754,Yago Santiago
,0,0,0,5280369,False,65,93093,776,Werner
,0,0,-1,5280369,False,44,4500,777,Drăgușin
,0,0,0,5280369,False,47,-523,364,Phillips
,0,0,0,5280369,False,44,-21266,522,N.Aguerd
,0,0,0,5280369,False,57,-136732,523,Antonio
,0,0,0,5280369,False,42,1494745,524,Areola
,0,0,0,5280369,False,56,-59541,525,Benrahma
,0,0,-1,5280369,False,79,1791000,526,Bowen
,0,0,0,5280369,False,52,-4152,527,Cornet
,0,0,0,5280369,False,46,223728,528,Coufal
,0,0,0,5280369,False,43,-4025,529,Coventry
,0,0,0,5280369,False,42,-64235,530,Cresswell
,0,0,0,5280369,False,50,-1878,531,Downes
,0,0,-1,5280369,False,45,233040,532,Emerson
,0,0,0,5280369,False,42,-167364,533,Fabianski
,0,0,0,5280369,False,46,-6194,534,P.Fornals
,0,0,0,5280369,False,56,-124902,535,Ings
,0,0,0,5280369,False,44,-3394,536,Johnson
,0,0,0,5280369,False,42,-8964,537,Kehrer
,0,0,0,5280369,False,42,-644250,538,Mubama
,0,0,0,5280369,False,60,-54249,539,L.Paquetá
,0,0,0,5280369,False,60,-4989,541,Scamacca
,0,0,0,5280369,False,49,18759,542,Souček
,0,0,0,5280369,False,45,-13730,543,Vlašić
,0,0,0,5280369,False,45,25999,544,Zouma
,0,0,0,5280369,False,43,-2225,577,Ogbonna
,0,0,0,5280369,False,50,-1820,642,Álvarez
,0,0,0,5280369,False,40,1106,647,Anang
,0,0,0,5280369,False,60,742855,664,Ward-Prowse
,0,0,0,5280369,False,45,17703,676,Mavropanos
,0,0,0,5280369,False,68,308831,689,Kudus
,0,0,0,5280369,False,45,35,773,Orford
,0,0,0,5280369,False,40,291,774,Casey
,0,0,0,5280369,False,40,156,784,Scarles
,0,0,0,5280369,False,45,19,785,Marshall
,0,0,0,5280369,False,44,2105,351,Doyle
,0,0,0,5280369,False,45,-5649,545,Aït-Nouri
,0,0,0,5280369,False,39,54460,546,Bentley
,0,0,0,5280369,False,40,-47401,547,Bolla
,0,0,0,5280369,False,44,-6909,548,H.Bueno
,0,0,0,5280369,False,45,-755,549,Chiquinho
,0,0,0,5280369,False,45,-1946,550,Cundle
,0,0,0,5280369,False,45,57850,551,Dawson
,0,0,0,5280369,False,52,-16124,552,Fábio Silva
,0,0,0,5280369,False,54,-6724,554,Guedes
,0,0,0,5280369,False,44,-5734,555,Hodge
,0,0,0,5280369,False,40,-5260,556,Hoever
,0,0,-1,5280369,False,55,265831,557,Hee Chan
,0,0,0,5280369,False,49,-2510,559,João Gomes
,0,0,0,5280369,False,43,-4218,560,J.Otto
,0,0,0,5280369,False,43,-6987,561,Jordão
,0,0,0,5280369,False,49,-7476,562,Kalajdžić
,0,0,0,5280369,False,45,20616,563,Kilman
,0,0,0,5280369,False,39,-15983,564,King
,0,0,0,5280369,False,49,7600,565,Mario Jr.
,0,0,0,5280369,False,56,211243,567,Neto
,0,0,0,5280369,False,53,-10829,568,Podence
,0,0,0,5280369,False,50,-3511,569,José Sá
,0,0,0,5280369,False,47,12319,570,Sarabia
,0,0,0,5280369,False,40,-28490,571,Šarkić
,0,0,0,5280369,False,45,23262,572,N.Semedo
,0,0,0,5280369,False,44,13560,573,Toti
,0,0,0,5280369,False,43,-25002,574,Boubacar Traore
,0,0,-1,5280369,False,57,641529,590,Cunha
,0,0,0,5280369,False,43,-8645,598,Doherty
,0,0,0,5280369,False,45,411,697,S.Bueno
,0,0,0,5280369,False,50,130,698,González
,0,0,0,5280369,False,45,2817,704,Fraser
,0,0,0,5280369,False,49,857,715,Bellegarde
,0,0,0,5280369,False,45,87,749,Whittingham
,0,0,0,5280369,False,44,146,750,Chirewa
,0,0,0,5280369,False,40,848,751,Hubner
,0,0,0,5280369,False,45,24,769,Hesketh
,0,0,0,5280369,False,45,166,770,Barnett
,0,0,0,5280369,False,45,56,787,Griffiths
,0,0,0,5280369,False,40,13,788,Mosquera
,0,0,0,5280369,False,50,164,800,N.Lemina
