price_change_this_night,net_transfers_in_out_since_last_price_change,net_transfers_in_out_this_day,price_change_so_far_for_this_event ,total_active_players_estimate,players_injured,player_prices_today,net_transfers_in_out_overall_as_of_today,player_name
0,0,0,0,4584448,False,68,-85054,Antony
0,0,0,0,4584448,False,82,-1633158,B.Fernandes
0,0,0,0,4584448,False,40,-11971,B.Williams
0,0,0,0,4584448,False,40,-14008,Bailly
0,0,0,0,4584448,False,53,-304201,Casemiro
0,0,0,0,4584448,False,52,396799,Dalot
0,0,0,0,4584448,False,51,104826,Elanga
0,0,0,0,4584448,False,58,-32628,Eriksen
0,0,0,0,4584448,False,40,-20723,Fernandez
0,0,0,0,4584448,False,50,-10533,Fred
0,0,0,0,4584448,False,50,709722,Garnacho
0,0,0,0,4584448,False,43,431,Hannibal
0,0,0,0,4584448,False,40,-6185,Heaton
0,0,0,0,4584448,False,44,-13937,Henderson
0,0,0,0,4584448,False,45,59,Lindelof
0,0,0,0,4584448,True,42,91170,Maguire
0,0,0,0,4584448,False,44,60608,Mainoo
0,0,0,0,4584448,True,43,-4117,Malacia
0,0,0,0,4584448,True,64,-15832,Martial
0,0,0,0,4584448,True,47,-502607,Martinez
0,0,0,0,4584448,False,46,120864,McTominay
0,0,0,0,4584448,False,39,163187,Mengi
0,0,0,0,4584448,False,42,-2261,Pellistri
0,0,0,0,4584448,False,49,-158231,R.Varane
0,0,0,0,4584448,False,84,-3506708,Rashford
0,0,0,0,4584448,False,67,-63321,Sancho
0,0,0,0,4584448,True,52,-2097147,Shaw
0,0,0,0,4584448,False,44,-1739,Shoretire
0,0,0,0,4584448,False,47,-3426,Van de Beek
0,0,0,0,4584448,True,44,-145699,Wan-Bissaka
0,0,0,-1,4584448,False,60,-450413,Almirón
0,0,0,0,4584448,False,42,-391439,Anderson
0,0,0,0,4584448,False,40,-2322,Ashby
0,0,0,0,4584448,False,45,-1165309,Botman
0,0,0,0,4584448,False,58,-113540,Bruno G.
0,0,0,0,4584448,False,44,151110,Burn
0,0,0,0,4584448,False,40,-1001,Darlow
0,0,0,0,4584448,False,42,696944,Dubravka
0,0,0,0,4584448,False,49,-3950,Fraser
0,0,0,0,4584448,False,39,-620,Gillespie
0,0,0,0,4584448,False,61,1411126,Gordon
0,0,0,0,4584448,False,44,-4004,Hayden
0,0,0,0,4584448,False,44,-4321,Hendrick
0,0,0,0,4584448,False,75,-972914,Isak
0,0,0,0,4584448,True,58,-79593,Joelinton
0,0,0,0,4584448,False,44,-584,Krafth
0,0,0,0,4584448,False,45,-656,Kuol
0,0,0,0,4584448,False,39,211636,Lascelles
0,0,0,0,4584448,False,40,-885,J.Lewis
0,0,0,0,4584448,False,48,16303,Longstaff
0,0,0,0,4584448,False,40,-3448,Manquillo
0,0,0,0,4584448,False,48,-15186,J.Murphy
0,0,0,0,4584448,True,53,-692933,Pope
0,0,0,0,4584448,False,43,-197,Ritchie
0,0,0,0,4584448,False,60,-5394,Saint-Maximin
0,0,0,0,4584448,False,54,681296,Schär
0,0,0,0,4584448,False,42,-12437,Targett
0,0,0,0,4584448,False,52,-154609,Tonali
0,0,0,0,4584448,True,68,-128481,Trippier
0,0,0,0,4584448,False,40,-8511,Watts
0,0,0,0,4584448,False,53,-16110,Willock
0,0,0,0,4584448,True,78,-614284,Wilson
0,0,0,0,4584448,False,45,-1142,B.Aguilera
0,0,0,0,4584448,False,43,1943,Arter
0,0,0,0,4584448,False,45,-15781,Aurier
0,0,0,0,4584448,False,63,24478,Awoniyi
0,0,0,0,4584448,False,39,-8127,Biancone
0,0,0,0,4584448,False,45,2100,Boly
0,0,0,0,4584448,False,45,-353,Bowler
0,0,0,0,4584448,False,45,-2349,Cook
0,0,0,0,4584448,False,53,-7767,Danilo
0,0,0,0,4584448,False,48,-45890,Dennis
0,0,0,0,4584448,False,40,-10010,Dräger
0,0,0,0,4584448,False,44,-1435,Felipe
0,0,0,0,4584448,False,49,-1901,Freuler
0,0,0,0,4584448,False,57,-100776,Gibbs-White
0,0,0,0,4584448,False,39,-12068,Hennessey
0,0,0,0,4584448,False,43,-7228,Horvath
0,0,0,0,4584448,False,58,6368,Johnson
0,0,0,0,4584448,False,48,-1556,Kouyaté
0,0,0,0,4584448,False,45,-506,Laryea
0,0,0,0,4584448,False,50,-1506,Mangala
0,0,0,0,4584448,False,40,-7342,Mbe Soh
0,0,0,0,4584448,False,44,-5601,McKenna
0,0,0,0,4584448,False,44,-2512,Mighten
0,0,0,0,4584448,False,45,321,Niakhaté
0,0,0,0,4584448,False,49,-1145,O'Brien
0,0,0,0,4584448,False,45,-391,Ojeda
0,0,0,0,4584448,False,40,-9143,Panzo
0,0,0,0,4584448,False,44,-3836,O.Richards
0,0,0,0,4584448,False,45,-5128,G.Scarpa
0,0,0,0,4584448,False,48,-2591,J.Shelvey
0,0,0,0,4584448,False,45,-27773,Surridge
0,0,0,0,4584448,False,44,9459,Toffolo
0,0,0,0,4584448,False,44,-106939,Ui-jo
0,0,0,0,4584448,False,43,-3787,Williams
0,0,0,0,4584448,False,48,-7625,Wood
0,0,0,0,4584448,False,43,-5011,Worrall
0,0,0,0,4584448,False,48,-2197,Yates
0,0,0,0,4584448,False,43,-27367,Ahmedhodžić
0,0,0,0,4584448,False,39,-3737,Amissah
0,0,0,0,4584448,False,38,-809057,Baldock
0,0,0,0,4584448,True,39,-18142,Basham
0,0,0,0,4584448,False,46,-9173,Berge
0,0,0,0,4584448,False,45,2269,Bogle
0,0,0,0,4584448,True,49,-4977,Brewster
0,0,0,0,4584448,False,44,-2138,Coulibaly
0,0,0,0,4584448,False,40,-5793,A.Davies
0,0,0,0,4584448,True,43,-10829,Egan
0,0,0,0,4584448,False,49,-720,Fleck
0,0,0,0,4584448,False,45,-6521,Foderingham
0,0,0,0,4584448,True,48,-1022,Jebbison
0,0,0,0,4584448,True,43,-5691,Lowe
0,0,0,0,4584448,False,54,-1803,McBurnie
0,0,0,0,4584448,False,55,-2166,Ndiaye
0,0,0,0,4584448,True,39,5980,Norrington-Davies
0,0,0,0,4584448,False,48,-1069,Norwood
0,0,0,0,4584448,False,48,-1979,Osborn
0,0,0,0,4584448,False,43,-63415,Osula
0,0,0,0,4584448,False,39,-6159,Austin
0,0,0,0,4584448,False,54,1679,Bentancur
0,0,0,0,4584448,False,50,-11660,Bissouma
0,0,0,0,4584448,False,49,-37,Bryan
0,0,0,0,4584448,False,43,-39810,Davies
0,0,0,0,4584448,False,42,-73985,Dier
0,0,0,0,4584448,False,43,-33769,E.Royal
