price_change_this_night,net_transfers_in_out_since_last_price_change,net_transfers_in_out_this_day,price_change_so_far_for_this_event ,total_active_players_estimate,players_injured,player_prices_today,net_transfers_in_out_overall_as_of_today,player_ids,player_name
,0,0,0,4989933,False,39,153865,393,Mengi
,0,0,0,4989933,False,42,-9901,553,Giles
,0,0,0,4989933,True,42,-9138,575,Lockyer
,0,0,0,4989933,False,47,-3355,582,Mpanzu
,0,0,0,4989933,False,47,-6607,586,Chong
,0,0,0,4989933,False,40,-281633,602,Kaboré
,0,0,0,4989933,False,45,43847,614,Kaminski
,0,0,0,4989933,False,50,202347,630,Barkley
,0,0,0,4989933,False,49,-1122,631,Brown
,0,0,0,4989933,False,40,-710,648,Francis-Clarke
,0,0,0,4989933,False,44,-34,665,Krul
,0,0,0,4989933,False,40,1146,682,Johnson
,0,0,0,4989933,False,50,9078,727,Townsend
,0,0,0,4989933,False,45,92,729,Luker
,0,0,0,4989933,False,45,411,734,Nelson
,0,0,0,4989933,False,40,239,798,Hashioka
,0,0,0,4989933,False,49,-176980,341,Akanji
,0,0,0,4989933,False,51,488831,342,Aké
,0,0,0,4989933,False,67,1904130,343,J.Alvarez
,0,0,-1,4989933,False,63,-165970,344,Bernardo
,0,0,0,4989933,False,44,2200,345,Bobb
,0,0,0,4989933,False,58,-250921,346,Cancelo
,0,0,0,4989933,False,38,-1559,347,Carson
,0,0,0,4989933,False,45,-36,348,Charles
,0,0,0,4989933,False,108,1871418,349,De Bruyne
,0,0,0,4989933,False,55,-152347,350,Rúben
,0,0,0,4989933,False,55,-194478,352,Ederson M.
,0,0,1,4989933,False,81,2389992,353,Foden
,0,0,0,4989933,False,72,-408959,354,Grealish
,0,0,0,4989933,False,144,-1276511,355,Haaland
,0,0,0,4989933,False,47,-76728,356,Kovačić
,0,0,0,4989933,False,49,-32197,357,Laporte
,0,0,0,4989933,False,43,-23313,358,R.Lewis
,0,0,0,4989933,False,75,-5615,359,Mahrez
,0,0,0,4989933,False,37,-10459,361,Ortega Moreno
,0,0,0,4989933,False,44,-1960,363,Perrone
,0,0,0,4989933,False,56,-26845,365,Rodrigo
,0,0,0,4989933,False,38,-19090,366,Sergio Gómez
,0,0,0,4989933,False,39,-2820,367,Steffen
,0,0,0,4989933,False,53,-2121473,368,Stones
,0,0,0,4989933,False,55,1108830,369,Walker
,0,0,0,4989933,False,48,-15267,566,Matheus N.
,0,0,0,4989933,True,48,-122723,616,Gvardiol
,0,0,0,4989933,False,65,204761,678,Doku
,0,0,0,4989933,False,45,26,762,Susoho
,0,0,0,4989933,False,45,37,771,Hamilton
,0,0,0,4989933,False,45,19,814,Wright
,0,0,0,4989933,True,68,-259604,209,Mount
,0,0,0,4989933,False,45,-718,370,Alex Telles
,0,0,0,4989933,False,44,-2592,371,Amad
,0,0,0,4989933,False,68,-84689,372,Antony
,0,0,0,4989933,False,82,-1627574,373,B.Fernandes
,0,0,0,4989933,False,40,-11871,374,B.Williams
,0,0,0,4989933,False,40,-13881,375,Bailly
,0,0,0,4989933,False,53,-302800,376,Casemiro
,0,0,0,4989933,False,51,243519,377,Dalot
,0,0,0,4989933,False,58,-32067,379,Eriksen
,0,0,0,4989933,False,40,-20578,380,Fernandez
,0,0,0,4989933,False,50,-10514,381,Fred
,0,0,1,4989933,False,50,640054,382,Garnacho
,0,0,0,4989933,False,43,1191,383,Hannibal
,0,0,0,4989933,False,40,-5940,384,Heaton
,0,0,0,4989933,False,45,-3063,386,Lindelof
,0,0,0,4989933,False,42,138061,387,Maguire
,0,0,0,4989933,False,44,61340,388,Mainoo
,0,0,0,4989933,True,43,-4097,389,Malacia
,0,0,0,4989933,True,64,-15187,390,Martial
,0,0,0,4989933,True,47,-497639,391,Martinez
,0,0,0,4989933,False,46,140344,392,McTominay
,0,0,0,4989933,False,42,49,394,Pellistri
,0,0,0,4989933,False,49,-168100,395,R.Varane
,0,0,0,4989933,False,84,-3504183,396,Rashford
,0,0,0,4989933,False,67,-63047,397,Sancho
,0,0,0,4989933,False,52,-2046958,398,Shaw
,0,0,0,4989933,False,44,-1395,399,Shoretire
,0,0,0,4989933,False,47,-3360,400,Van de Beek
,0,0,0,4989933,True,44,-135783,401,Wan-Bissaka
,0,0,0,4989933,False,48,-1536572,597,Onana
,0,0,1,4989933,False,72,823824,617,Højlund
,0,0,0,4989933,False,44,-448,632,Forson
,0,0,0,4989933,False,40,499,669,Vítek
,0,0,0,4989933,False,45,26,685,Gore
,0,0,0,4989933,False,40,6050,695,Altay
,0,0,0,4989933,False,40,75667,703,Evans
,0,0,0,4989933,False,50,3291,709,Amrabat
,0,0,0,4989933,False,45,96,748,Hugill
,0,0,0,4989933,False,39,942,766,Kambwala
,0,0,0,4989933,False,40,135,768,Bennett
,0,0,0,4989933,False,43,-10395,204,Hall
,0,0,0,4989933,False,61,-426514,402,Almirón
,0,0,0,4989933,True,42,-404321,403,Anderson
,0,0,0,4989933,False,40,-2299,404,Ashby
,0,0,0,4989933,False,45,-1148552,405,Botman
,0,0,0,4989933,False,58,-107669,406,Bruno G.
,0,0,0,4989933,False,44,170102,407,Burn
,0,0,0,4989933,False,40,-991,408,Darlow
,0,0,0,4989933,False,42,812305,409,Dubravka
,0,0,0,4989933,False,49,-3937,410,Fraser
,0,0,0,4989933,False,39,-490,411,Gillespie
,0,0,0,4989933,False,61,1470395,412,Gordon
,0,0,0,4989933,False,44,-3969,413,Hayden
,0,0,0,4989933,False,44,-4299,414,Hendrick
,0,0,0,4989933,False,75,-1032615,415,Isak
,0,0,0,4989933,True,58,-77751,416,Joelinton
,0,0,0,4989933,False,44,-570,417,Krafth
,0,0,0,4989933,False,45,-651,418,Kuol
,0,0,0,4989933,False,40,265249,419,Lascelles
,0,0,0,4989933,False,40,-876,420,J.Lewis
,0,0,0,4989933,False,48,23697,421,Longstaff
,0,0,0,4989933,False,40,-3337,422,Manquillo
,0,0,0,4989933,False,48,-14469,423,J.Murphy
,0,0,0,4989933,True,53,-672840,424,Pope
,0,0,0,4989933,False,43,-3624,425,Ritchie
,0,0,0,4989933,False,60,-5379,426,Saint-Maximin
,0,0,1,4989933,False,54,592955,427,Schär
,0,0,0,4989933,True,42,-12290,428,Targett
,0,0,0,4989933,False,52,-153322,429,Tonali
,0,0,0,4989933,False,69,901107,430,Trippier
,0,0,0,4989933,False,40,-8388,431,Watts
,0,0,0,4989933,False,53,-16918,432,Willock
,0,0,0,4989933,True,78,-596010,433,Wilson
,0,0,0,4989933,False,39,-3417,580,Karius
,0,0,0,4989933,False,39,7832,581,Dummett
,0,0,0,4989933,False,62,-240609,603,Barnes
,0,0,0,4989933,False,42,58352,633,Livramento
,0,0,0,4989933,False,39,785,634,A.Murphy
,0,0,0,4989933,False,45,14572,635,Miley
,0,0,0,4989933,False,45,345,738,Diallo
,0,0,0,4989933,False,45,1324,739,Parkinson
,0,0,0,4989933,False,44,352,745,Ndiweni
,0,0,0,4989933,False,45,170,794,White
,0,0,0,4989933,False,45,52,795,Hernes
,0,0,0,4989933,False,40,-6035,23,Tavares
,0,0,0,4989933,False,39,-133240,28,Turner
,0,0,0,4989933,False,47,20303,205,Hudson-Odoi
,0,0,0,4989933,False,51,72322,378,Elanga
,0,0,0,4989933,False,45,-1136,434,B.Aguilera
,0,0,0,4989933,False,43,2678,435,Arter
,0,0,0,4989933,False,45,-11873,436,Aurier
,0,0,0,4989933,False,63,-9118,437,Awoniyi
,0,0,0,4989933,False,39,-7998,438,Biancone
,0,0,0,4989933,False,45,2616,439,Boly
,0,0,0,4989933,False,45,-351,440,Bowler
,0,0,0,4989933,False,45,-2340,441,Cook
,0,0,0,4989933,False,53,-7669,442,Danilo
,0,0,0,4989933,False,48,-45670,443,Dennis
,0,0,0,4989933,False,40,-9928,444,Dräger
,0,0,0,4989933,False,44,-1830,445,Felipe
,0,0,0,4989933,False,49,-1887,446,Freuler
,0,0,0,4989933,False,57,-123507,447,Gibbs-White
,0,0,0,4989933,False,40,-11717,448,Hennessey
,0,0,0,4989933,False,43,-6847,449,Horvath
,0,0,0,4989933,False,48,-1569,451,Kouyaté
,0,0,0,4989933,False,45,-504,452,Laryea
,0,0,0,4989933,False,50,-1332,453,Mangala
,0,0,0,4989933,False,40,-7253,454,Mbe Soh
,0,0,0,4989933,False,44,-5318,455,McKenna
,0,0,0,4989933,False,44,-2489,456,Mighten
,0,0,0,4989933,False,45,-1156,457,Niakhaté
,0,0,0,4989933,False,49,-1144,458,O'Brien
,0,0,0,4989933,False,45,-390,459,Ojeda
,0,0,0,4989933,False,40,-9033,460,Panzo
,0,0,0,4989933,False,44,-3811,461,O.Richards
,0,0,0,4989933,False,45,-5106,462,G.Scarpa
,0,0,0,4989933,False,48,-2574,463,J.Shelvey
,0,0,0,4989933,False,45,-27520,464,Surridge
,0,0,0,4989933,False,44,4383,465,Toffolo
,0,0,0,4989933,False,44,-106042,466,Ui-jo
,0,0,0,4989933,False,43,-10621,467,Williams
,0,0,0,4989933,True,48,7930,468,Wood
,0,0,0,4989933,False,43,-4671,469,Worrall
,0,0,0,4989933,False,48,-2234,470,Yates
,0,0,0,4989933,False,45,1274,604,Aina
,0,0,0,4989933,False,39,-1187,636,G.Shelvey
,0,0,0,4989933,False,39,1621,637,Powell
,0,0,0,4989933,True,44,2754,679,G.Montiel
,0,0,0,4989933,False,45,6051,696,Murillo
,0,0,0,4989933,False,45,1956,710,Odysseas
,0,0,0,4989933,False,45,-40,711,Omobamidele
,0,0,0,4989933,False,50,1874,712,Dominguez
,0,0,0,4989933,False,49,100,713,Sangaré
,0,0,0,4989933,False,50,3554,714,Origi
,0,0,0,4989933,False,45,71,779,McDonnell
,0,0,0,4989933,False,45,306,780,Osong
,0,0,0,4989933,False,45,464,781,Gardner
,0,0,0,4989933,False,50,935,801,Reyna
,0,0,0,4989933,False,45,1821,808,Sels
,0,0,0,4989933,False,45,416,809,Ribeiro
,0,0,0,4989933,False,39,110612,27,Trusty
,0,0,0,4989933,False,43,-17049,33,Archer
,0,0,0,4989933,False,40,-132378,255,Holgate
,0,0,0,4989933,False,44,78945,360,McAtee
,0,0,0,4989933,False,43,-27169,471,Ahmedhodžić
,0,0,0,4989933,False,39,-2515,472,Amissah
,0,0,0,4989933,False,38,-799946,473,Baldock
,0,0,0,4989933,True,39,-16528,474,Basham
,0,0,0,4989933,False,45,1927,476,Bogle
