player_ids,price_change_this_night,net_transfers_in_out_since_last_price_change,net_transfers_in_out_since_yesterday,price_change_so_far_for_this_event ,total_active_players_estimate,players_injured,player_prices_today,net_transfers_in_out_overall_as_of_today
654,,0,0,0,5432576,False,45,-1232
655,,0,0,0,5432576,False,44,793
656,,0,0,0,5432576,False,44,643
663,,0,0,0,5432576,False,50,8657
666,,0,0,0,5432576,False,50,-97
693,,0,0,0,5432576,False,40,2649
730,,0,0,0,5432576,False,44,105
731,,0,0,0,5432576,False,40,411
759,,0,0,0,5432576,False,44,46
775,,0,0,0,5432576,False,50,9994
790,,0,0,0,5432576,False,45,144
450,,0,0,0,5432576,False,58,2919
491,,0,0,0,5432576,False,39,-5697
492,,0,0,0,5432576,False,54,2756
493,,0,0,0,5432576,True,50,-11641
494,,0,0,0,5432576,False,49,37
495,,0,0,0,5432576,False,43,-35135
496,,0,0,0,5432576,False,42,-69572
497,,0,0,0,5432576,False,43,-30263
498,,0,0,0,5432576,False,38,-186877
499,,0,0,0,5432576,False,52,-34540
500,,0,0,0,5432576,False,125,-320561
501,,0,0,0,5432576,False,71,188841
502,,0,0,0,5432576,False,47,-37003
503,,0,0,0,5432576,True,48,-6181
504,,0,0,1,5432576,False,79,-454721
505,,0,0,0,5432576,False,44,-37676
506,,0,0,0,5432576,False,59,3257600
507,,0,0,0,5432576,False,47,-232622
509,,0,0,0,5432576,False,70,955459
510,,0,0,0,5432576,False,40,-14288
511,,0,0,0,5432576,False,49,364385
512,,0,0,0,5432576,False,44,-12499
513,,0,0,0,5432576,False,44,21982
514,,0,0,0,5432576,True,44,-353
515,,0,0,0,5432576,False,45,-15292
516,,0,0,0,5432576,True,97,870392
517,,0,0,0,5432576,False,40,-39790
518,,0,0,0,5432576,False,40,-55875
519,,0,0,0,5432576,False,48,664856
520,,0,0,0,5432576,False,53,690818
521,,0,0,0,5432576,True,39,-6819
583,,0,0,0,5432576,True,51,-9779
639,,0,0,0,5432576,False,44,64050
640,,0,0,0,5432576,False,45,-22552
641,,0,0,0,5432576,True,54,-3347
702,,0,0,0,5432576,False,40,1625
722,,0,0,0,5432576,False,45,1672
740,,0,0,0,5432576,False,40,511
754,,0,0,0,5432576,False,45,112
776,,0,0,0,5432576,False,65,92529
777,,0,0,0,5432576,False,45,5113
364,,0,0,0,5432576,False,47,-719
522,,0,0,-1,5432576,False,44,-20245
523,,0,0,0,5432576,False,57,-134430
524,,0,0,0,5432576,False,42,1528486
525,,0,0,0,5432576,False,56,-57892
526,,0,0,0,5432576,False,81,2212867
527,,0,0,0,5432576,False,52,-4231
528,,0,0,-1,5432576,False,46,249363
529,,0,0,0,5432576,False,43,-3822
530,,0,0,0,5432576,False,42,-63850
531,,0,0,0,5432576,False,50,-1874
532,,0,0,0,5432576,False,46,269044
533,,0,0,0,5432576,False,42,-165574
534,,0,0,0,5432576,False,46,-5803
535,,0,0,0,5432576,False,56,-123465
536,,0,0,0,5432576,False,44,-3384
537,,0,0,0,5432576,False,42,-8727
538,,0,0,0,5432576,False,42,-627223
539,,0,0,0,5432576,False,60,-43073
541,,0,0,0,5432576,False,60,-4976
542,,0,0,0,5432576,False,49,32293
543,,0,0,0,5432576,False,45,-13697
544,,0,0,0,5432576,False,45,30677
577,,0,0,0,5432576,False,43,-1480
642,,0,0,0,5432576,False,50,-1699
647,,0,0,0,5432576,False,40,1107
664,,0,0,0,5432576,False,60,741988
676,,0,0,0,5432576,False,45,21011
689,,0,0,0,5432576,False,68,294879
773,,0,0,0,5432576,False,45,29
774,,0,0,0,5432576,False,40,243
784,,0,0,0,5432576,False,40,76
785,,0,0,0,5432576,False,45,31
351,,0,0,0,5432576,False,44,2037
545,,0,0,0,5432576,False,45,-9216
546,,0,0,0,5432576,False,39,57596
547,,0,0,0,5432576,False,40,-47018
548,,0,0,0,5432576,False,44,-6818
549,,0,0,0,5432576,False,45,-750
550,,0,0,0,5432576,False,45,-1936
551,,0,0,0,5432576,False,45,61539
552,,0,0,0,5432576,False,52,-15795
554,,0,0,0,5432576,False,54,-6715
555,,0,0,0,5432576,False,44,-5702
556,,0,0,0,5432576,False,40,-5211
557,,0,0,0,5432576,True,56,343473
559,,0,0,0,5432576,False,49,-2632
560,,0,0,0,5432576,False,43,-4166
561,,0,0,0,5432576,False,43,-6953
562,,0,0,0,5432576,False,49,-6952
563,,0,0,0,5432576,False,45,10503
564,,0,0,0,5432576,False,39,-15949
565,,0,0,0,5432576,False,49,9277
567,,0,0,0,5432576,False,56,123567
568,,0,0,0,5432576,False,53,-10816
569,,0,0,0,5432576,False,50,-2678
570,,0,0,0,5432576,False,47,10007
571,,0,0,0,5432576,False,40,-28205
572,,0,0,0,5432576,False,45,25876
573,,0,0,0,5432576,False,44,14481
574,,0,0,0,5432576,True,43,-24274
590,,0,0,0,5432576,False,58,602826
598,,0,0,0,5432576,False,43,-8626
697,,0,0,0,5432576,False,45,454
698,,0,0,0,5432576,False,50,135
704,,0,0,0,5432576,False,45,2820
715,,0,0,0,5432576,False,49,949
749,,0,0,0,5432576,False,45,71
750,,0,0,0,5432576,False,44,133
751,,0,0,0,5432576,False,40,818
769,,0,0,0,5432576,False,45,28
770,,0,0,0,5432576,False,45,167
787,,0,0,0,5432576,False,45,30
788,,0,0,0,5432576,False,40,16
800,,0,0,0,5432576,False,50,3
