player_ids,price_change_this_night,net_transfers_in_out_since_last_price_change,net_transfers_in_out_since_yesterday,price_change_so_far_for_this_event ,total_active_players_estimate,players_injured,player_prices_today,net_transfers_in_out_overall_as_of_today
642,0,0,0,-1,5596397,True,38,-740831
643,0,0,0,0,5596397,True,39,-13706
644,0,0,0,0,5596397,False,45,2546
645,0,0,0,0,5596397,False,49,-5088
646,0,0,0,0,5596397,False,44,-1608
647,0,0,0,0,5596397,False,40,-5493
648,0,0,0,0,5596397,True,43,-10600
649,0,0,0,0,5596397,False,49,-630
650,0,0,0,0,5596397,False,45,-1593
651,0,0,0,0,5596397,False,48,-972
652,0,0,0,0,5596397,False,43,-5630
653,0,0,0,0,5596397,False,54,-1733
654,0,0,0,0,5596397,False,55,-2149
655,0,0,0,0,5596397,False,39,9212
656,0,0,0,0,5596397,False,48,-453
657,0,0,0,0,5596397,False,48,-2005
658,0,0,0,0,5596397,False,43,-32742
659,0,0,0,0,5596397,False,44,-2642
660,0,0,0,0,5596397,False,47,-4507
661,0,0,0,0,5596397,False,43,-3161
662,0,0,0,0,5596397,False,51,-5054
663,0,0,0,0,5596397,False,50,71
664,0,0,0,-1,5596397,False,39,681
665,0,0,0,0,5596397,False,45,-1225
666,0,0,0,0,5596397,False,44,812
667,0,0,0,0,5596397,False,44,672
668,0,0,0,0,5596397,False,50,8464
669,0,0,0,0,5596397,False,50,-116
670,0,0,0,0,5596397,False,40,2877
671,0,0,0,-1,5596397,False,44,98
672,0,0,0,0,5596397,False,40,405
673,0,0,0,0,5596397,False,44,42
674,0,0,0,0,5596397,False,50,6046
675,0,0,0,0,5596397,False,45,33
676,0,0,0,0,5596397,False,58,6685
677,0,0,0,0,5596397,False,39,-5646
678,0,0,0,0,5596397,False,54,2172
679,0,0,0,0,5596397,True,50,-11475
680,0,0,0,0,5596397,False,49,38
681,0,0,0,0,5596397,False,43,-34460
682,0,0,0,0,5596397,False,42,-68943
683,0,0,0,-1,5596397,False,43,-29661
684,0,0,0,-1,5596397,False,38,-188071
685,0,0,0,0,5596397,False,52,-34595
686,0,0,0,0,5596397,False,125,-320520
687,0,0,0,0,5596397,False,71,207864
688,0,0,0,-1,5596397,False,47,-36740
689,0,0,0,0,5596397,True,48,-5313
690,0,0,0,0,5596397,False,78,-551891
691,0,0,0,0,5596397,False,44,-37623
692,0,0,0,1,5596397,False,59,3189763
693,0,0,0,0,5596397,False,47,-232459
694,0,0,0,1,5596397,False,70,864820
695,0,0,0,0,5596397,False,40,-14272
696,0,0,0,0,5596397,False,49,357319
697,0,0,0,0,5596397,False,44,-12487
698,0,0,0,-1,5596397,True,44,25706
699,0,0,0,0,5596397,False,44,-349
700,0,0,0,-1,5596397,False,45,-15391
701,0,0,0,-1,5596397,True,97,1052140
702,0,0,0,0,5596397,False,40,-39712
703,0,0,0,0,5596397,False,40,-55760
704,0,0,0,0,5596397,False,48,653282
705,0,0,0,0,5596397,False,53,693622
706,0,0,0,0,5596397,True,39,-6701
707,0,0,0,0,5596397,True,51,-9761
708,0,0,0,0,5596397,False,44,58943
709,0,0,0,0,5596397,False,45,-22565
710,0,0,0,0,5596397,True,54,-3298
711,0,0,0,0,5596397,False,40,1703
712,0,0,0,0,5596397,False,45,1706
713,0,0,0,0,5596397,False,40,523
714,0,0,0,0,5596397,False,45,105
715,0,0,0,0,5596397,False,65,84613
716,0,0,0,0,5596397,False,45,5277
717,0,0,0,0,5596397,False,47,-1493
718,0,0,0,0,5596397,True,45,-18948
719,0,0,0,0,5596397,False,57,-133562
720,0,0,0,0,5596397,False,42,1522149
721,0,0,0,0,5596397,False,56,-56502
722,0,0,0,0,5596397,False,81,2222645
723,0,0,0,0,5596397,False,52,-4349
724,0,0,0,0,5596397,False,47,291470
725,0,0,0,0,5596397,False,43,-3716
726,0,0,0,0,5596397,False,42,-63747
727,0,0,0,0,5596397,False,50,-1874
728,0,0,0,1,5596397,False,46,275989
729,0,0,0,0,5596397,False,42,-165044
730,0,0,0,0,5596397,False,46,-5825
731,0,0,0,0,5596397,False,56,-124235
732,0,0,0,0,5596397,False,44,-3400
733,0,0,0,0,5596397,False,42,-8606
734,0,0,0,0,5596397,False,42,-620397
735,0,0,0,0,5596397,False,60,-37179
736,0,0,0,0,5596397,False,60,-4973
737,0,0,0,0,5596397,False,49,35502
738,0,0,0,0,5596397,False,45,-13683
739,0,0,0,0,5596397,False,45,31943
740,0,0,0,0,5596397,False,43,-1308
741,0,0,0,0,5596397,False,50,-1339
742,0,0,0,0,5596397,False,40,1095
743,0,0,0,0,5596397,False,60,751354
744,0,0,0,0,5596397,False,45,21595
745,0,0,0,0,5596397,False,68,299473
746,0,0,0,0,5596397,False,45,28
747,0,0,0,0,5596397,False,40,219
748,0,0,0,0,5596397,False,40,30
749,0,0,0,0,5596397,False,45,43
750,0,0,0,0,5596397,False,44,1804
751,0,0,0,0,5596397,False,45,-9529
752,0,0,0,0,5596397,False,39,58991
753,0,0,0,0,5596397,False,40,-46803
754,0,0,0,0,5596397,False,44,-6782
755,0,0,0,0,5596397,False,45,-748
756,0,0,0,0,5596397,False,45,-1933
757,0,0,0,0,5596397,False,45,61635
758,0,0,0,0,5596397,False,52,-15646
759,0,0,0,0,5596397,False,54,-6714
760,0,0,0,0,5596397,False,44,-5694
761,0,0,0,0,5596397,False,40,-5197
762,0,0,0,-1,5596397,True,56,411256
763,0,0,0,0,5596397,False,49,-2643
764,0,0,0,0,5596397,False,43,-4138
765,0,0,0,0,5596397,False,43,-6909
766,0,0,0,0,5596397,False,49,-6707
767,0,0,0,0,5596397,False,45,10895
768,0,0,0,0,5596397,False,39,-15871
769,0,0,0,0,5596397,False,49,9407
770,0,0,0,0,5596397,False,56,117826
771,0,0,0,0,5596397,False,53,-10811
772,0,0,0,0,5596397,False,50,-2963
773,0,0,0,0,5596397,False,47,12639
774,0,0,0,0,5596397,False,40,-28097
775,0,0,0,0,5596397,False,45,25680
776,0,0,0,0,5596397,False,44,14557
777,0,0,0,0,5596397,True,43,-23899
778,0,0,0,0,5596397,False,58,630213
779,0,0,0,0,5596397,False,43,-9501
780,0,0,0,0,5596397,False,45,461
781,0,0,0,0,5596397,False,50,133
782,0,0,0,0,5596397,False,45,2825
783,0,0,0,0,5596397,False,49,980
784,0,0,0,0,5596397,False,45,72
785,0,0,0,0,5596397,False,44,134
786,0,0,0,0,5596397,False,40,828
787,0,0,0,0,5596397,False,45,29
788,0,0,0,0,5596397,False,45,175
789,0,0,0,0,5596397,False,45,11
